page,n_orden,provincia_canon,departamento_canon,localidad_canon,footnote,total,georef_id,nombre_oficial,georef_depto,lat,lon,estado,tier,criterio_deteccion,criterio_aceptacion,en_muestra,decidido_por,fecha,confianza,fuente,fuente_url,verificado_geo,nota
v3_p03,857,Buenos Aires,Alberti,Baudrix,,159,06021A00,Baudrix,Alberti,-35.2399237350338,-60.3024150518394,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,238,Buenos Aires,Lincoln,Bayauca,,1502,06469020,Bayauca,Lincoln,-34.8710511337121,-61.2895451446375,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,55,Buenos Aires,Escobar,Belén de Escobar,,11480,0625201001,Belén de Escobar,Escobar,-34.3454707314612,-58.7928104368433,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v3_p03,443,Buenos Aires,Carlos Casares,Bellocq,,662,06147010,Bellocq,Carlos Casares,-35.9166020863319,-61.5341080736114,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,780,Buenos Aires,Chivilcoy,Benítez,,226,06224080,Benítez,Chivilcoy,-34.9669790631044,-60.1273005512641,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,846,Buenos Aires,Tornquist,Berrahondo,,166,06819A00,Berraondo,Tornquist,-38.4152392086822,-62.8189962852817,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Berraondo/Tornquist [06819A00]
v3_p03,366,Buenos Aires,Salto,Berdier,,848,06714020,Berdier,Salto,-34.3977665512714,-60.2596256162029,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,27,Buenos Aires,Berisso,Berisso,,40983,06098010,Berisso,Berisso,-34.8807254387813,-57.8688677457687,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,538,Buenos Aires,Lincoln,Bermúdez,,485,06469100,Bermúdez,Lincoln,-34.6958240368065,-61.3289872216879,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,242,La Pampa,Chapaleufú,Bernardo Larroudé,,1472,42056010,Bernardo Larroude,Chapaleufú,-35.0259882387012,-63.5827320858488,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,174,La Pampa,Hucal,Bernasconi,,2453,42077020,Bernasconi,Hucal,-37.9022778251595,-63.7429775377978,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,263,Buenos Aires,Trenque Lauquen,Berutti,,1364,06826010,Berutti,Trenque Lauquen,-35.8525692100468,-62.5123231186888,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,347,Buenos Aires,General Pinto,Blaquier,,920,06277010,Blaquier,Florentino Ameghino,-34.636164298947,-62.4776596645133,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,549,Buenos Aires,Olavarría,Blanca Grande,,465,06595A15,Laguna Blanca Grande,Olavarría,-36.4761941243008,-60.8969088030338,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Laguna Blanca Grande/Olavarría [06595A15]
v3_p03,842,Buenos Aires,Junín,Blandengues,,170,06413A00,Blandengues,Junín,-34.5419000481254,-61.2529720498407,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,893,Buenos Aires,25 de Mayo,Blas Durañona,,124,06854A03,Blas Durañona,25 de Mayo,-35.4801708802145,-60.1351993155068,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,635,Buenos Aires,Pellegrini,Bocayuva,,360,06616010,Bocayuva,Pellegrini,-36.2056381315745,-63.0753032895216,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,855,La Pampa,Conhello,Boeuf,,161,42035A00,Boeuf,Conhelo,-35.9614565190777,-64.4418440791695,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,49,Buenos Aires,Bolívar,Bolívar,,15750,06105060,San Carlos de Bolívar,Bolívar,-36.2298730869971,-61.1138994036572,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v3_p03,827,Buenos Aires,Guaminí,Bonifacio,,187,,Laguna Alsina (Bonifacio),,-36.8075,-62.2479,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia (Estación Bonifacio) / OSM,https://es.wikipedia.org/wiki/Estaci%C3%B3n_Bonifacio,verde,"[guard=verde; punto en Guaminí] La estación Bonifacio está en la localidad de Laguna Alsina, partido de Guaminí; comúnmente aún llamada Bonifacio."
v3_p03,254,Buenos Aires,Puán,Bordenave,,1414,06651020,Bordenave,Puán,-37.802796391209,-63.0384654571547,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,795,Buenos Aires,Bahía Blanca,Bordeu,,211,0605601004,Villa Bordeau,Bahía Blanca,-38.693558630756,-62.3350174250385,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/localidades,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Villa Bordeau/Bahía Blanca [0605601004]
v3_p03,521,Buenos Aires,Balcarce,Bosch,,511,06063A00,Bosch,Balcarce,-37.6468617350962,-58.2395587338111,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,40,Buenos Aires,Bragado,Bragado,,20689,06112020,Bragado,Bragado,-35.1155552588278,-60.4897339093707,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,172,Buenos Aires,Bahía Blanca,Cabildo,,2470,06056020,Cabildo,Bahía Blanca,-38.4851176778623,-61.8937811442982,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,145,Buenos Aires,Azul,Cacharí,,3135,06049030,Cacharí,Azul,-36.3767030049524,-59.5046056501002,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,648,La Pampa,Toay,Cachirulo,,345,42140005,Cachirulo,Toay,-36.7476695099668,-64.3678561303517,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,409,Buenos Aires,Carlos Casares,Cadret,,710,06147020,Cadret,Carlos Casares,-35.7710874699556,-61.3356838592444,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,909,Buenos Aires,Bahía Blanca,Calderón,,105,06182070,Calderón,Coronel de Marina Leonardo Rosales,-38.722079,-62.056792,confirmado_3.3b,3.3b:transferencia_limite_declarado,transferencia_limite_declarado,humano_individual,no,humano:Jose(3.3b),2026-07-22,alta,humano (Jose) + Wikipedia + Georef (candidato),https://es.wikipedia.org/wiki/Calder%C3%B3n_(Buenos_Aires),rojo,"Jose ratifico bloque limite declarado (README 3.1b: reasignacion entre deptos preexistentes, sin ley citable; identidad solida)"
v3_p03,689,Buenos Aires,Coronel de Marina Leonardo Rosales,Calderón,,306,06182070,Calderón,Coronel de Marina Leonardo Rosales,-38.722079306181,-62.0567918547382,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,199,La Pampa,Rancul,Caleufú,,1927,42126010,Caleufú,Rancul,-35.5944989864308,-64.558562903335,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,536,Buenos Aires,Mar Chiquita,Calfucurá,,488,06518A00,Calfucurá,Mar Chiquita,-37.4856416021458,-57.4361101224263,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,625,Buenos Aires,Coronel Dorrego,Calvo,,368,06189A00,Calvo,Coronel Dorrego,-38.7643528525285,-61.4173323420948,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,845,Buenos Aires,9 de Julio,Cambaceres,,167,06588A01,Cambaceres,9 de Julio,-35.5541778907709,-61.1250534825703,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,339,Buenos Aires,General Pueyrredón,Camet,,956,0635711001,Camet,General Pueyrredón,-37.9401411938582,-57.5499424869415,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v3_p03,38,Buenos Aires,Campana,Campana,,24781,06126020,Campana,Campana,-34.1632276907392,-58.9591641997717,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p03,546,Buenos Aires,San Nicolás,Campo Salles,,474,0676305001,Campos Salles,San Nicolás,-33.401672448024,-60.2374682244366,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/localidades,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Campos Salles/San Nicolás [0676305001]
v3_p03,479,Buenos Aires,Ayacucho,Cangallo,,573,06042A00,Cangallo,Ayacucho,-37.2159524101424,-58.6825043373854,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p03,697,Buenos Aires,Adolfo Alsina,Canónigo Gorriti,,299,06007A04,Canónigo Gorriti,Adolfo Alsina,-37.5477298351751,-63.2446425317421,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p04,304,Buenos Aires,General Villegas,Cañada Seca,,1129,06392030,Cañada Seca,General Villegas,-34.4167125907158,-62.9607627025692,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,70,Buenos Aires,Cañuelas,Cañuelas,,8842,06134040,Cañuelas,Cañuelas,-35.0537825523544,-58.7620353075768,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,121,Buenos Aires,Exaltación de la Cruz,Capilla del Señor,,3928,06266050,Capilla del Señor,Exaltación de la Cruz,-34.2872438941071,-59.1020207384735,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,721,Buenos Aires,Pehuajó,Capitán Castro,,272,06609010,Capitán Castro,Pehuajó,-35.9123079894038,-62.2249643908645,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,83,Buenos Aires,Bartolomé Mitre,Capitán Sarmiento,,7051,06140010,Capitán Sarmiento,Capitán Sarmiento,-34.1711412650938,-59.7936095270191,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,282,Buenos Aires,Rojas,Carabelas,,1239,06686020,Las Carabelas,Rojas,-34.0378755376697,-60.8671031431106,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v3_p04,492,Buenos Aires,Patagones,Cardenal Cagliero,,558,06602020,Cardenal Cagliero,Patagones,-40.6515803457429,-62.7548938337685,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,335,Buenos Aires,Roque Pérez,Carlos Beguerie,,969,06693010,Carlos Beguerie,Roque Pérez,-35.4855718840867,-59.0997837058714,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,67,Buenos Aires,Carlos Casares,Carlos Casares,,9218,06147030,Carlos Casares,Carlos Casares,-35.6224974038479,-61.3654517691007,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,330,Buenos Aires,Luján,Carlos Keen,,998,06497010,Carlos Keen,Luján,-34.4873879896829,-59.219081540557,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,272,Buenos Aires,9 de Julio,Carlos N. Naón,,1310,,Carlos María Naón,,-35.24,-60.8253,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia (Estación Carlos María Naón),https://es.wikipedia.org/wiki/Estaci%C3%B3n_Carlos_Mar%C3%ADa_Na%C3%B3n,verde,[guard=verde; punto en 9 de Julio] Localidad/estación en partido 9 de Julio.
v3_p04,173,Buenos Aires,Pellegrini,Carlos Pellegrini,,2470,,Pellegrini (cabecera del partido de Pellegrini),,-36.2682,-63.1646,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia / OSM Nominatim,https://es.wikipedia.org/wiki/Pellegrini_(Buenos_Aires),verde,[guard=verde; punto en Pellegrini] La localidad censal 'Carlos Pellegrini' es la ciudad cabecera Pellegrini; coordenada OSM confirmada dentro del partido d
v3_p04,403,Buenos Aires,Lincoln,Carlos Salas,,726,06469030,Carlos Salas,Lincoln,-35.3913662871435,-61.9949102331933,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,129,Buenos Aires,Carlos Tejedor,Carlos Tejedor,,3540,06154010,Carlos Tejedor,Carlos Tejedor,-35.3915357848245,-62.4198031983956,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,94,Buenos Aires,Carmen de Areco,Carmen de Areco,,5772,06161010,Carmen de Areco,Carmen de Areco,-34.3766064269391,-59.8226958860968,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,78,Buenos Aires,Patagones,Carmen de Patagones,,7478,06602030,Carmen de Patagones,Patagones,-40.7937589318925,-62.9813902264886,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,386,La Pampa,Loventué,Carro Quemado,,780,42098010,Carro Quemado,Loventué,-36.4749290295312,-65.344596790041,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,746,Buenos Aires,Pila,Casalins,,252,06630020,Casalins,Pila,-36.314358671522,-58.5519892020608,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,179,Buenos Aires,Guaminí,Casbas,,2397,06399020,Casbas,Guaminí,-36.757649027575,-62.5043426648986,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,449,Buenos Aires,Coronel Suárez,Cascada,,629,06203010,Cascada,Coronel Suárez,-37.2923902591232,-62.2972094097209,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,778,Buenos Aires,Guaminí,Casey,,227,06399A02,Casey,Guaminí,-36.6856316827107,-62.3517614116796,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v3_p04,146,Buenos Aires,Castelli,Castelli,,3123,06168010,Castelli,Castelli,-36.0909119355864,-57.8075587532052,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,306,Buenos Aires,Chacabuco,Castilla,,1122,06210050,Castilla,Chacabuco,-34.6133062542013,-59.9061262332783,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,195,La Pampa,Catriló,Catriló,,1951,42028010,Catriló,Catriló,-36.4066975622777,-63.4232484858219,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,329,Buenos Aires,Saladillo,Cazón,,999,06707020,Cazon,Saladillo,-35.5750405901603,-59.6628995876888,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v3_p04,591,La Pampa,Chapaleufú,Ceballos,,398,42056020,Ceballos,Chapaleufú,-35.2908176457173,-63.7768247252113,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
