page,n_orden,localidad_canon,provincia_georef,departamento_canon,depto_moderno_esperado,estado,georef_capa,georef_id,georef_nombre,georef_depto,lat,lon,dist_km,candidatos
v3_p04,751,Cereales,La Pampa,Atreucó,Atreucó,flag_bahra,asentamientos,42007A01,Cereales,Atreucó,-36.8141584152301,-63.8563932480154,,Cereales/Atreucó [42007A01]
v3_p04,629,Cerrito,Buenos Aires,Rivadavia,Rivadavia,flag_bahra,asentamientos,06679A01,Cerrito,Rivadavia,-35.4629476534034,-62.8523382572328,,Cerrito/Rivadavia [06679A01]
v3_p04,683,Cerro de los Leones,Buenos Aires,Tandil,Tandil,flag_sin_match,,,,,,,,
v3_p04,684,Cerro Sotuyo,Buenos Aires,Olavarría,Olavarría,flag_bahra,asentamientos,06595A04,Cerro Sotuyo,Olavarría,-36.962382995753,-60.1106315396358,,Cerro Sotuyo/Olavarría [06595A04]
v3_p04,274,Claraz,Buenos Aires,Necochea,Necochea,auto_ok,localidades-censales,06581010,Claraz,Necochea,-37.8904000795262,-59.2886294059281,,
v3_p04,565,Claudio Molina,Buenos Aires,Tres Arroyos,Tres Arroyos,flag_bahra,asentamientos,06833A00,Claudio Molina,Tres Arroyos,-38.0896536914963,-60.3493214906532,,Claudio Molina/Tres Arroyos [06833A00]
v3_p04,833,Cobo,Buenos Aires,Mar Chiquita,Mar Chiquita,flag_bahra,asentamientos,06518A01,Cobo,Mar Chiquita,-37.8026298417936,-57.6291503621637,,Cobo/Mar Chiquita [06518A01]
v3_p04,748,Coliqueo,Buenos Aires,Chacabuco,Chacabuco,flag_bahra,asentamientos,06210A00,Coliqueo,Chacabuco,-34.6622215933512,-60.541248353923,,Coliqueo/Chacabuco [06210A00]
v3_p04,60,Colón,Buenos Aires,Colón,Colón,auto_ok,localidades-censales,06175010,Colón,Colón,-33.8970987034335,-61.0995386590334,,
v3_p04,185,Colonia Barón,La Pampa,Quemú-Quemú,Quemú Quemú,auto_ok,localidades-censales,42119010,Colonia Barón,Quemú Quemú,-36.1535720720363,-63.8550842711475,,
v3_p04,504,Colonia Hogar Ricardo Gutiérrez,Buenos Aires,Marcos Paz,Marcos Paz,flag_sin_match,,,,,,,,
v3_p04,905,Colonia La Merced,Buenos Aires,Villarino,Villarino,flag_sin_match,,,,,,,,
v3_p05,810,Colonia Lapin,Buenos Aires,Adolfo Alsina,Adolfo Alsina,flag_bahra,asentamientos,06007A06,Colonia Lapin,Adolfo Alsina,-37.3722191828525,-63.0538035678501,,Colonia Lapin/Adolfo Alsina [06007A06]
v3_p05,779,Colonia Mauricio,Buenos Aires,Carlos Casares,Carlos Casares,auto_ok,localidades-censales,06147040,Colonia Mauricio,Carlos Casares,-35.5243348591657,-61.4370152297164,,
v3_p05,887,Colonia Philippson,Buenos Aires,Adolfo Alsina,Adolfo Alsina,flag_bahra,asentamientos,06007A08,Colonia Philippson,Adolfo Alsina,-37.3424213129412,-63.1609548541594,,Colonia Philippson/Adolfo Alsina [06007A08]
v3_p05,704,Colonia San José,La Pampa,Quemú-Quemú,Quemú Quemú,auto_ok,localidades-censales,42119020,Colonia San José,Quemú Quemú,-36.117461587481,-63.9031979433786,,
v3_p05,435,Colonia San Miguel,Buenos Aires,Olavarría,Olavarría,auto_ok,localidades-censales,06595050,Colonia San Miguel,Olavarría,-36.9501331009748,-60.1100161497349,,
v3_p05,258,Colonia San Miguel Arcángel,Buenos Aires,Adolfo Alsina,Adolfo Alsina,auto_ok,localidades-censales,06007020,Colonia San Miguel Arcángel,Adolfo Alsina,-37.4497730840701,-63.1177116197039,,
v3_p05,515,Colonia Santa María,La Pampa,Utracán,Utracán,auto_ok,localidades-censales,42154030,Colonia Santa María,Utracán,-37.4947549798165,-64.2241228064151,,
v3_p05,319,Colonia Seré,Buenos Aires,Carlos Tejedor,Carlos Tejedor,auto_ok,localidades-censales,06154020,Colonia Seré,Carlos Tejedor,-35.436445515524,-62.7277873563898,,
v3_p05,410,Colonia 25 de Mayo,La Pampa,Puelén,Puelén,flag_sin_match,,,,,,,,
v3_p05,712,Colonia Velaz,Buenos Aires,San Pedro,San Pedro,flag_bahra,asentamientos,06770A04,Colonia Vélaz,San Pedro,-33.8091750288299,-60.0283022472472,,Colonia Vélaz/San Pedro [06770A04]
v3_p05,541,Comandante Giribone,Buenos Aires,Chascomús,Chascomús | Lezama,flag_bahra,asentamientos,06218A02,Comandante Giribone,Chascomús,-35.6190543612838,-57.6850315028198,,Comandante Giribone/Chascomús [06218A02]
v3_p05,117,Cte. Nicanor Otamendi,Buenos Aires,General Alvarado,General Alvarado,flag_sin_match,,,,,,,,
v3_p05,219,Comodoro Py,Buenos Aires,Bragado,Bragado,auto_ok,localidades-censales,06112030,Comodoro Py,Bragado,-35.3224758404375,-60.5213696707723,,
v3_p05,840,Condarco,Buenos Aires,Rivadavia,Rivadavia,flag_bahra,asentamientos,06679A03,Condarco,Rivadavia,-35.2729986392237,-63.0670754991434,,Condarco/Rivadavia [06679A03]
v3_p05,191,Conesa,Buenos Aires,San Nicolás,San Nicolás,auto_ok,localidades-censales,06763020,Conesa,San Nicolás,-33.595699623325,-60.3557706104973,,
v3_p05,114,Conhello,La Pampa,Conhello,Conhelo,flag_variante,,42035010,Conhelo,Conhelo,-35.9995689953088,-64.5975236782054,,Conhelo/Conhelo [42035010]
v3_p05,232,Copetonas,Buenos Aires,Tres Arroyos,Tres Arroyos,auto_ok,localidades-censales,06833030,Copetonas,Tres Arroyos,-38.724724163884,-60.4469652061013,,
v3_p05,856,Corazzi,Buenos Aires,Trenque Lauquen,Trenque Lauquen,flag_bahra,asentamientos,06826A05,Corazzi,Trenque Lauquen,-36.2102810629728,-62.4015883778845,,Corazzi/Trenque Lauquen [06826A05]
v3_p05,783,Corbett,Buenos Aires,9 de Julio,9 de Julio,flag_bahra,asentamientos,06588A03,Corbett,9 de Julio,-35.8403204468808,-60.9982756937731,,Corbett/9 de Julio [06588A03]
v3_p05,872,Coronel Boerr,Buenos Aires,Las Flores,Las Flores,auto_ok,localidades-censales,06455010,Coronel Boerr,Las Flores,-35.9414440334215,-59.0693547287839,,
v3_p05,109,Coronel Brandsen,Buenos Aires,Brandsen,Brandsen,auto_ok,localidades-censales,06119050,Coronel Brandsen,Brandsen,-35.1679239311576,-58.2373977679137,,
v3_p05,68,Coronel Dorrego,Buenos Aires,Coronel Dorrego,Coronel Dorrego | Monte Hermoso,auto_ok,localidades-censales,06189030,Coronel Dorrego,Coronel Dorrego,-38.7166239148323,-61.2884948879698,,
v3_p05,803,Coronel Falcón,Buenos Aires,Coronel Pringles,Coronel Pringles,flag_bahra,asentamientos,06196A01,Coronel Falcón,Coronel Pringles,-38.6046563525221,-61.7001656751556,,Coronel Falcón/Coronel Pringles [06196A01]
v3_p05,312,Coronel Granada,Buenos Aires,General Pinto,General Pinto | Florentino Ameghino,auto_ok,localidades-censales,06351050,Coronel Granada,General Pinto,-34.7901060331523,-62.2010092578546,,
v3_p05,457,Coronel Hilario Lagos,La Pampa,Chapaleufú,Chapaleufú,auto_ok,localidades-censales,42056030,Coronel Hilario Lagos,Chapaleufú,-35.0240429774699,-63.9121818751175,,
v3_p05,615,Coronel Isleño,Buenos Aires,Salto,Salto,flag_bahra,asentamientos,06714A01,Coronel Isleño,Salto,-34.4230470247817,-60.4049790006463,,Coronel Isleño/Salto [06714A01]
v3_p05,288,Coronel Mom,Buenos Aires,Alberti,Alberti,flag_sin_match,,,,,,,,
v3_p05,52,Coronel Pringles,Buenos Aires,Coronel Pringles,Coronel Pringles,auto_ok,localidades-censales,06196010,Coronel Pringles,Coronel Pringles,-37.9788088725912,-61.3567519838836,,
v3_p05,765,Coronel Rodolfo Bunge,Buenos Aires,Juárez,Benito Juárez,flag_bahra,asentamientos,06084A00,Coronel Rodolfo Bunge,Benito Juárez,-37.573060131079,-60.1376602260236,,Coronel Rodolfo Bunge/Benito Juárez [06084A00]
v3_p05,899,Coronel Seguí,Buenos Aires,Alberti,Alberti,auto_ok,localidades-censales,06021020,Coronel Seguí,Alberti,-34.8675697341925,-60.391831362721,,
v3_p05,69,Coronel Suárez,Buenos Aires,Coronel Suárez,Coronel Suárez,auto_ok,localidades-censales,06203020,Coronel Suárez,Coronel Suárez,-37.4585806162675,-61.9329171751099,,
v3_p05,124,Coronel Vidal,Buenos Aires,Mar Chiquita,Mar Chiquita,auto_ok,localidades-censales,06518010,Coronel Vidal,Mar Chiquita,-37.4466279420061,-57.7294079612685,,
v3_p05,323,Cortines,Buenos Aires,Luján,Luján,flag_bahra,localidades,0649706002,Cortines,Luján,-34.556551592138,-59.2039851566143,,Cortines/Luján [0649706002]
v3_p05,839,Cotita,La Pampa,Hucal,Hucal,flag_bahra,asentamientos,42077A01,Cotita,Hucal,-37.7249124217496,-64.0629628461873,,Cotita/Hucal [42077A01]
v3_p05,520,Covello,Buenos Aires,Tapalqué,Tapalqué,flag_bahra,asentamientos,06798A02,Covello,Tapalqué,-36.2232542251047,-59.7277893178436,,Covello/Tapalqué [06798A02]
v3_p05,421,Cristiano Muerto,Buenos Aires,San Cayetano,San Cayetano,auto_ok,localidades-censales,06742040,Cristiano Muerto,San Cayetano,-38.6478350781612,-59.6061797822875,,
v3_p05,503,Crotto,Buenos Aires,Tapalqué,Tapalqué,auto_ok,localidades-censales,06798010,Crotto,Tapalqué,-36.5764116959176,-60.1722050294761,,
v3_p05,679,Cuatro de Noviembre,Buenos Aires,Rojas,Rojas,flag_sin_match,,,,,,,,
v3_p05,646,Cuculú,Buenos Aires,San Andrés de Giles,San Andrés de Giles,flag_variante,,06728020,Cucullú,San Andrés de Giles,-34.4444648721718,-59.3615579372671,,Cucullú/San Andrés de Giles [06728020]
v3_p05,469,Cucha-Cucha,Buenos Aires,Chacabuco,Chacabuco,flag_bahra,asentamientos,06210A03,Cucha Cucha,Chacabuco,-34.6220032094369,-60.4083094333416,,Cucha Cucha/Chacabuco [06210A03]
v3_p06,624,Cuchillo-Co,La Pampa,Lihuel-Calel,Lihuel Calel,auto_ok,localidades-censales,42084010,Cuchillo Co,Lihuel Calel,-38.3344077620834,-64.6429708247297,,
v3_p06,406,Curarú,Buenos Aires,Carlos Tejedor,Carlos Tejedor,auto_ok,localidades-censales,06154030,Curarú,Carlos Tejedor,-35.6408427379706,-62.1945835034824,,
v3_p06,353,Curumalán,Buenos Aires,Coronel Suárez,Coronel Suárez,flag_variante,,06203030,Curamalal,Coronel Suárez,-37.4838873061271,-62.1043498687485,,Curamalal/Coronel Suárez [06203030]
v3_p06,39,Chacabuco,Buenos Aires,Chacabuco,Chacabuco,auto_ok,localidades-censales,06210010,Chacabuco,Chacabuco,-34.642035475954,-60.4712581328409,,
v3_p06,448,Chacharramendi,La Pampa,Utracán,Utracán,auto_ok,localidades-censales,42154020,Chacharramendi,Utracán,-37.3320361211578,-65.6515976216054,,
v3_p06,776,Chamaicó,La Pampa,Rancul,Rancul,flag_bahra,asentamientos,42126A01,Chamaicó,Rancul,-35.0497783257181,-64.949014395044,,Chamaicó/Rancul [42126A01]
v3_p06,865,Chancay,Buenos Aires,General Viamonte,General Viamonte,flag_bahra,asentamientos,06385A01,Chancay,General Viamonte,-35.0419686945084,-61.2524471303015,,Chancay/General Viamonte [06385A01]
v3_p06,181,Chapadmalal,Buenos Aires,General Pueyrredón,General Pueyrredón,auto_ok,localidades-censales,06357080,Chapadmalal,General Pueyrredón,-38.1765041069769,-57.6520177990214,,
v3_p06,729,Chapaleofú,Buenos Aires,Rauch,Rauch,flag_bahra,asentamientos,06672A01,Chapaleofú,Rauch,-36.6401302908568,-59.1486745066808,,Chapaleofú/Rauch [06672A01]
v3_p06,494,Charlone,Buenos Aires,General Villegas,General Villegas,flag_variante,,06392050,Coronel Charlone,General Villegas,-34.6739917900064,-63.369070074086,,Coronel Charlone/General Villegas [06392050]
v3_p06,56,Chascomús,Buenos Aires,Chascomús,Chascomús | Lezama,auto_ok,localidades-censales,06218010,Chascomús,Chascomús,-35.5770527211859,-58.0084623060577,,
v3_p06,616,Chasicó,Buenos Aires,Tornquist,Tornquist,auto_ok,localidades-censales,06819010,Chasicó,Tornquist,-38.3372109882985,-62.6428045534167,,
v3_p06,860,Chenaut,Buenos Aires,Exaltación de la Cruz,Exaltación de la Cruz,flag_bahra,asentamientos,06266A00,Chenaut,Exaltación de la Cruz,-34.2476848793198,-59.2173325945662,,Chenaut/Exaltación de la Cruz [06266A00]
v3_p06,534,Chiclana,Buenos Aires,Pehuajó,Pehuajó,auto_ok,localidades-censales,06609100,Chiclana,Pehuajó,-35.7314972091167,-61.7421584049501,,
v3_p06,356,Chillar,Buenos Aires,Azul,Azul,auto_ok,localidades-censales,06049040,Chillar,Azul,-37.312779171528,-59.9852225680494,,
v3_p06,32,Chivilcoy,Buenos Aires,Chivilcoy,Chivilcoy,auto_ok,localidades-censales,06224010,Chivilcoy,Chivilcoy,-34.8968623417202,-60.0190641653169,,
v3_p06,849,Choique,Buenos Aires,Tornquist,Tornquist,flag_bahra,asentamientos,06819A02,Choique,Tornquist,-38.4696801313183,-62.6958205857434,,Choique/Tornquist [06819A02]
v3_p06,95,Daireaux,Buenos Aires,Caseros,Daireaux,auto_ok,localidades-censales,06231030,Daireaux,Daireaux,-36.5995860057332,-61.7475320123337,,
v3_p06,465,Damián Maisonave,La Pampa,Realicó,Realicó,auto_ok,localidades-censales,42133030,Damián Maisonave,Realicó,-35.0414406129008,-64.3859667565326,,
v3_p06,108,Darragueira,Buenos Aires,Puán,Puán,flag_variante,,06651030,Darregueira,Puán,-37.6894133756582,-63.1611119559898,,Darregueira/Puán [06651030]
v3_p06,471,De Bary,Buenos Aires,Pellegrini,Pellegrini | Salliqueló | Tres Lomas,auto_ok,localidades-censales,06616020,De Bary,Pellegrini,-36.3405841571626,-63.2594747117297,,
v3_p06,402,Defferrari,Buenos Aires,San Cayetano,San Cayetano,flag_bahra,asentamientos,06742A02,Defferrari,San Cayetano,-38.3018521074945,-59.3868896740131,,Defferrari/San Cayetano [06742A02]
v3_p06,493,De la Canal,Buenos Aires,Tandil,Tandil,auto_ok,localidades-censales,06791010,De la Canal,Tandil,-37.1262751004275,-59.1057649521363,,
v3_p06,210,De la Garma,Buenos Aires,González Chaves,Adolfo Gonzales Chaves,auto_ok,localidades-censales,06014020,De La Garma,Adolfo Gonzales Chaves,-37.9665584521229,-60.4168474097614,,
v3_p06,216,Del Carril,Buenos Aires,Saladillo,Saladillo,auto_ok,localidades-censales,06707030,Del Carril,Saladillo,-35.5079245076848,-59.5136614986617,,
v3_p06,828,Delgado,Buenos Aires,General Arenales,General Arenales,flag_bahra,asentamientos,06294A02,Delgado,General Arenales,-34.1673892721366,-61.2491887742712,,Delgado/General Arenales [06294A02]
v3_p06,594,Delfín Huergo,Buenos Aires,Adolfo Alsina,Adolfo Alsina,auto_ok,localidades-censales,06007030,Delfín Huergo,Adolfo Alsina,-37.3198600465141,-63.2331011514303,,
v3_p06,314,Del Valle,Buenos Aires,25 de Mayo,25 de Mayo,auto_ok,localidades-censales,06854020,Del Valle,25 de Mayo,-35.8973453887603,-60.7316089512944,,
v3_p06,387,Del Viso,Buenos Aires,Pilar,Pilar | Malvinas Argentinas,flag_bahra,localidades,0663804001,Del Viso,Pilar,-34.4502158741149,-58.7986321054863,,Del Viso/Pilar [0663804001]
v3_p06,564,Dennhy,Buenos Aires,9 de Julio,9 de Julio,flag_variante,,06588070,Dennehy,9 de Julio,-35.342609874895,-60.7468764112969,,Dennehy/9 de Julio [06588070]
v3_p06,640,Dieciseis de Julio,Buenos Aires,Azul,Azul,flag_sin_match,,,,,,,,
v3_p06,745,Diego Gaynor,Buenos Aires,Exaltación de la Cruz,Exaltación de la Cruz,auto_ok,localidades-censales,06266060,Diego Gaynor,Exaltación de la Cruz,-34.2868836985301,-59.2222242977661,,
v3_p06,243,Doblas,La Pampa,Atreucó,Atreucó,auto_ok,localidades-censales,42007010,Doblas,Atreucó,-37.1504833036367,-64.0114571460834,,
v3_p06,439,Doce de Octubre,Buenos Aires,9 de Julio,9 de Julio,flag_sin_match,,,,,,,,
v3_p06,858,Dr. Domingo Harósteguy,Buenos Aires,Las Flores,Las Flores,flag_bahra,asentamientos,06455A02,Dr. Domingo Harósteguy,Las Flores,-36.1500536857308,-59.2676781166469,,Dr. Domingo Harósteguy/Las Flores [06455A02]
v3_p06,48,Dolores,Buenos Aires,Dolores,Dolores,auto_ok,localidades-censales,06238010,Dolores,Dolores,-36.3153676069646,-57.6755454308423,,
v3_p06,297,Domselaar,Buenos Aires,San Vicente,San Vicente | Presidente Perón,flag_bahra,localidades,0677802003,Domselaar,San Vicente,-35.0738937822194,-58.2904583823958,,Domselaar/San Vicente [0677802003]
v3_p06,903,Don Cipriano,Buenos Aires,Chascomús,Chascomús | Lezama,auto_ok,localidades-censales,06218080,Don Cipriano,Chascomús,-35.4944528741481,-57.7706451188406,,
v3_p06,767,D'Orbigny,Buenos Aires,Coronel Suárez,Coronel Suárez,auto_ok,localidades-censales,06203040,D'Orbigny,Coronel Suárez,-37.676551866332,-61.707970624441,,
v3_p06,670,Dorila,La Pampa,Maracó,Maracó,auto_ok,localidades-censales,42105020,Dorila,Maracó,-35.7751410100173,-63.7160281089593,,
v3_p06,844,Dos Hermanos,Buenos Aires,General Pinto,General Pinto | Florentino Ameghino,flag_bahra,asentamientos,06351A01,Dos Hermanos,General Pinto,-34.4729274548073,-62.0936478657583,,Dos Hermanos/General Pinto [06351A01]
v3_p07,824,Drabble,Buenos Aires,General Villegas,General Villegas,flag_bahra,asentamientos,06392A03,Drabble,General Villegas,-34.9189662527212,-62.7646443323342,,Drabble/General Villegas [06392A03]
v3_p07,786,Drysdale,Buenos Aires,Carlos Tejedor,Carlos Tejedor,flag_bahra,asentamientos,06154A01,Drysdale,Carlos Tejedor,-35.3041132218291,-62.6446397042579,,Drysdale/Carlos Tejedor [06154A01]
v3_p07,869,Ducos,Buenos Aires,Saavedra,Saavedra,flag_bahra,asentamientos,06700A04,Ducós,Saavedra,-37.4568346898287,-62.4242412765107,,Ducós/Saavedra [06700A04]
v3_p07,171,Dudignac,Buenos Aires,9 de Julio,9 de Julio,auto_ok,localidades-censales,06588040,Dudignac,9 de Julio,-35.649186496441,-60.7025081738844,,
v3_p07,417,Dufaur,Buenos Aires,Saavedra,Saavedra,auto_ok,localidades-censales,06700020,Dufaur,Saavedra,-37.9448918853929,-62.2869140520945,,
v3_p07,315,Duggan,Buenos Aires,San Antonio de Areco,San Antonio de Areco,auto_ok,localidades-censales,06735010,Duggan,San Antonio de Areco,-34.2071973030208,-59.6357055338083,,
v3_p07,762,Duhau,Buenos Aires,Trenque Lauquen,Trenque Lauquen,flag_bahra,asentamientos,06826A06,Duhau,Trenque Lauquen,-36.1114967195394,-62.2777994204437,,Duhau/Trenque Lauquen [06826A06]
v3_p07,769,Durañona,Buenos Aires,Olavarría,Olavarría,flag_bahra,asentamientos,06595A07,Durañona,Olavarría,-37.2516091098717,-60.5043648964245,,Durañona/Olavarría [06595A07]
v3_p07,431,Durcudoy,Buenos Aires,Puán,Puán,flag_sin_match,,,,,,,,
v3_p07,866,Dussaud,Buenos Aires,General Pinto,General Pinto | Florentino Ameghino,flag_bahra,asentamientos,06351A02,Dussaud,General Pinto,-34.7934224073151,-61.7788978613878,,Dussaud/General Pinto [06351A02]
v3_p07,301,Eduardo Castex,La Pampa,Conhello,Conhelo,auto_ok,localidades-censales,42035020,Eduardo Castex,Conhelo,-35.9160013059254,-64.2955955151707,,
v3_p07,852,Eduardo Costa,Buenos Aires,General Pinto,General Pinto | Florentino Ameghino,flag_bahra,asentamientos,06277A01,Eduardo Costa,Florentino Ameghino,-34.8190217217661,-62.3384536355225,,Eduardo Costa/Florentino Ameghino [06277A01]
v3_p07,477,Egaña,Buenos Aires,Rauch,Rauch,flag_bahra,asentamientos,06672A05,Egaña,Rauch,-36.9622023477748,-59.0968708448964,,Egaña/Rauch [06672A05]
v3_p07,698,El Arbolito,Buenos Aires,Colón,Colón,flag_sin_match,,,,,,,,
v3_p07,867,El Día,Buenos Aires,General Villegas,General Villegas,flag_bahra,asentamientos,06392A04,El Día,General Villegas,-34.7379021755568,-62.8328772617937,,El Día/General Villegas [06392A04]
v3_p07,509,El Divisorio,Buenos Aires,Coronel Pringles,Coronel Pringles,auto_ok,localidades-censales,06196020,El Divisorio,Coronel Pringles,-38.3237183376666,-61.4450423393234,,
v3_p07,322,El Dorado,Buenos Aires,Leandro N. Alem,Leandro N. Alem,auto_ok,localidades-censales,06462020,El Dorado,Leandro N. Alem,-34.6528608747523,-61.5829085058874,,
v3_p07,639,El Jabalí,Buenos Aires,9 de Julio,9 de Julio,flag_bahra,asentamientos,06588A06,El Jabalí,9 de Julio,-35.4448282775885,-61.3497518481573,,El Jabalí/9 de Julio [06588A06]
v3_p07,682,El Lenguaraz,Buenos Aires,Lobería,Lobería,flag_bahra,asentamientos,06476A02,El Lenguaraz,Lobería,-38.067255538782,-58.8586317607496,,El Lenguaraz/Lobería [06476A02]
v3_p07,685,El Moro,Buenos Aires,Lobería,Lobería,flag_bahra,asentamientos,06476A03,El Moro,Lobería,-38.1076628361141,-58.5703673300706,,El Moro/Lobería [06476A03]
v3_p07,533,Elordi,Buenos Aires,General Villegas,General Villegas,flag_sin_match,,,,,,,,
v3_p07,229,El Paraíso,Buenos Aires,Ramallo,Ramallo,auto_ok,localidades-censales,06665010,El Paraí­so,Ramallo,-33.5706334432815,-59.9791952195862,,
v3_p07,719,El Pensamiento,Buenos Aires,Coronel Pringles,Coronel Pringles,auto_ok,localidades-censales,06196030,El Pensamiento,Coronel Pringles,-38.2164502159548,-61.3148119543108,,
v3_p07,208,El Socorro,Buenos Aires,Pergamino,Pergamino,auto_ok,localidades-censales,06623130,El socorro,Pergamino,-33.6622804069366,-60.7069962078291,,
v3_p07,686,El Tejar,Buenos Aires,9 de Julio,9 de Julio,flag_bahra,asentamientos,06588A08,El Tejar,9 de Julio,-35.2224393045561,-61.0451872933092,,El Tejar/9 de Julio [06588A08]
v3_p07,863,El Trigo,Buenos Aires,Las Flores,Las Flores,auto_ok,localidades-censales,06455020,El Trigo,Las Flores,-35.8815483511482,-59.4063369903389,,
v3_p07,267,El Triunfo,Buenos Aires,Lincoln,Lincoln,auto_ok,localidades-censales,06469050,El Triunfo,Lincoln,-35.0882210775847,-61.5163333232821,,
v3_p07,470,Elvira,Buenos Aires,Lobos,Lobos,auto_ok,localidades-censales,06483020,Elvira,Lobos,-35.2424877942795,-59.4846671851948,,
v3_p07,784,El Zorro,Buenos Aires,Coronel Dorrego,Coronel Dorrego | Monte Hermoso,flag_bahra,asentamientos,06189A06,El Zorro,Coronel Dorrego,-38.5579417985078,-61.0905780088142,,El Zorro/Coronel Dorrego [06189A06]
v3_p07,356,Embajador Martini,La Pampa,Realicó,Realicó,auto_ok,localidades-censales,42133040,Embajador Martini,Realicó,-35.3873136762608,-64.2828102076798,,
v3_p07,481,Emiliano Reynoso,Buenos Aires,Saladillo,Saladillo,flag_bahra,asentamientos,06707A08,Emiliano Reynoso,Saladillo,-35.5488736283651,-59.8744725648265,,Emiliano Reynoso/Saladillo [06707A08]
v3_p07,345,Emilio Ayarza,Buenos Aires,Chivilcoy,Chivilcoy,auto_ok,localidades-censales,06224020,Emilio Ayarza,Chivilcoy,-34.7435652931814,-60.0390888584043,,
